id,rs,mvol,bd,porosity,clay,org,ra,paper,climate,vegetation,treatment,hydro_alpha,hydro_n,hydro_thetaS,hydro_thetaR,mp
Rain1,0.45,0.19,1.54,0.418867925,0.09,0.028,0.52,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,2865.74768
Rain1,0.45,0.19,1.54,0.418867925,0.09,0.028,0.55,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,2817.168778
Rain1,0.45,0.19,1.54,0.418867925,0.09,0.028,0.62,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,2810.951077
Rain1,0.48,0.2,1.54,0.418867925,0.09,0.028,0.71,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,2231.018699
Rain1,0.49,0.2,1.54,0.418867925,0.09,0.028,0.73,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,2073.33989
Rain1,0.5,0.21,1.54,0.418867925,0.09,0.028,0.76,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,1825.051414
Rain1,0.54,0.23,1.54,0.418867925,0.09,0.028,0.64,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,1268.922357
Rain1,0.62,0.26,1.54,0.418867925,0.09,0.028,0.6,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,736.610088
Rain1,0.62,0.26,1.54,0.418867925,0.09,0.028,0.68,Carbone et al,Mediterranean,coastal forest,pre-pulse,0.00817,1.5474,0.5,0.07,696.6239158
Rain1,0.68,0.29,1.54,0.418867925,0.09,0.028,1,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,476.8477504
Rain2,0.36,0.15,1.54,0.418867925,0.09,0.028,0.5,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,8464.123158
Rain2,0.41,0.17,1.54,0.418867925,0.09,0.028,0.669379849,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,4485.874124
Rain2,0.46,0.19,1.54,0.418867925,0.09,0.028,0.599901363,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,2680.550598
Rain2,0.43,0.18,1.54,0.418867925,0.09,0.028,0.840163934,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,3599.596647
Rain2,0.49,0.2,1.54,0.418867925,0.09,0.028,0.635245902,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,2056.892894
Rain2,0.49,0.2,1.54,0.418867925,0.09,0.028,0.754098361,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,2073.929724
Rain2,0.5,0.21,1.54,0.418867925,0.09,0.028,0.758196721,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,1761.138055
Rain2,0.5,0.21,1.54,0.418867925,0.09,0.028,0.93852459,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,1796.43631
Rain2,0.61,0.26,1.54,0.418867925,0.09,0.028,0.840163934,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,758.4356188
Rain2,0.64,0.27,1.54,0.418867925,0.09,0.028,0.655737705,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,647.6243141
Rain2,0.63,0.26,1.54,0.418867925,0.09,0.028,0.704918033,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,666.8208651
Rain2,0.69,0.29,1.54,0.418867925,0.09,0.028,1,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,462.669498
Rain2,0.74,0.31,1.54,0.418867925,0.09,0.028,0.651639344,Carbone et al,Mediterranean,coastal forest,pulse_peak,0.00817,1.5474,0.5,0.07,326.362228
Range,0.2,0.1,1.41,0.467924528,0.23,0.0127,0.077522911,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,10558.19931
Range,0.21,0.1,1.41,0.467924528,0.23,0.0127,0.053163773,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,9012.433648
Range,0.21,0.1,1.41,0.467924528,0.23,0.0127,0.087816787,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,9422.376951
Range,0.22,0.1,1.41,0.467924528,0.23,0.0127,0.163772842,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,7428.338671
Range,0.23,0.11,1.41,0.467924528,0.23,0.0127,0.156740212,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,6568.130011
Range,0.2,0.09,1.41,0.467924528,0.23,0.0127,0.19179405,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,11062.01885
Range,0.24,0.11,1.41,0.467924528,0.23,0.0127,0.184214841,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,5199.162657
Range,0.25,0.12,1.41,0.467924528,0.23,0.0127,0.170258896,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,4651.848361
Range,0.25,0.12,1.41,0.467924528,0.23,0.0127,0.142547416,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,4567.949419
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.13199847,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3893.698126
Range,0.25,0.12,1.41,0.467924528,0.23,0.0127,0.087179113,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,4651.848361
Range,0.25,0.12,1.41,0.467924528,0.23,0.0127,0.073296045,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,4485.984428
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.069633975,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3697.607224
Range,0.27,0.13,1.41,0.467924528,0.23,0.0127,0.097272578,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3513.986815
Range,0.28,0.13,1.41,0.467924528,0.23,0.0127,0.069378906,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2932.752666
Range,0.29,0.13,1.41,0.467924528,0.23,0.0127,0.086596097,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2709.184453
Range,0.29,0.14,1.41,0.467924528,0.23,0.0127,0.07608359,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2431.339143
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.079472371,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2288.744135
Range,0.29,0.13,1.41,0.467924528,0.23,0.0127,0.107329604,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2625.852623
Range,0.28,0.13,1.41,0.467924528,0.23,0.0127,0.131688742,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2932.752666
Range,0.27,0.13,1.41,0.467924528,0.23,0.0127,0.131798058,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3233.090044
Range,0.27,0.13,1.41,0.467924528,0.23,0.0127,0.145717565,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3455.382248
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.156193634,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3761.535013
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.177000018,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3893.698126
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.208246033,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,4251.156003
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.253174704,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3962.013153
Range,0.24,0.11,1.41,0.467924528,0.23,0.0127,0.308907392,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,5610.682716
Range,0.22,0.1,1.41,0.467924528,0.23,0.0127,0.354236887,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,8083.865812
Range,0.27,0.13,1.41,0.467924528,0.23,0.0127,0.24258932,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3286.907001
Range,0.28,0.13,1.41,0.467924528,0.23,0.0127,0.235574908,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3028.748092
Range,0.29,0.13,1.41,0.467924528,0.23,0.0127,0.228524059,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2709.184453
Range,0.28,0.13,1.41,0.467924528,0.23,0.0127,0.197460236,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2932.752666
Range,0.27,0.13,1.41,0.467924528,0.23,0.0127,0.194144333,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3341.874237
Range,0.27,0.13,1.41,0.467924528,0.23,0.0127,0.218339498,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3233.090044
Range,0.29,0.13,1.41,0.467924528,0.23,0.0127,0.197350921,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2667.104357
Range,0.29,0.14,1.41,0.467924528,0.23,0.0127,0.176526318,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2545.75483
Range,0.29,0.14,1.41,0.467924528,0.23,0.0127,0.19031829,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2431.339143
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.204055605,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2221.421986
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.162552153,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2288.744135
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.176325906,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2156.589391
Range,0.31,0.14,1.41,0.467924528,0.23,0.0127,0.186619782,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2004.676469
Range,0.31,0.14,1.41,0.467924528,0.23,0.0127,0.155483083,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2033.949099
Range,0.29,0.14,1.41,0.467924528,0.23,0.0127,0.138411646,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2468.737854
Range,0.32,0.15,1.41,0.467924528,0.23,0.0127,0.15531911,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1788.633327
Range,0.31,0.15,1.41,0.467924528,0.23,0.0127,0.183067029,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1866.036328
Range,0.32,0.15,1.41,0.467924528,0.23,0.0127,0.182903055,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1645.573169
Range,0.33,0.15,1.41,0.467924528,0.23,0.0127,0.203600124,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1558.127674
Range,0.33,0.15,1.41,0.467924528,0.23,0.0127,0.124036657,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1623.146456
Range,0.31,0.15,1.41,0.467924528,0.23,0.0127,0.099969027,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1839.774642
Range,0.31,0.15,1.41,0.467924528,0.23,0.0127,0.058483794,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1919.993387
Range,0.33,0.15,1.41,0.467924528,0.23,0.0127,0.072075355,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1579.4316
Range,0.34,0.16,1.41,0.467924528,0.23,0.0127,0.054639532,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1437.585681
Range,0.35,0.16,1.41,0.467924528,0.23,0.0127,0.172153698,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1261.421777
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.074972216,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1057.467057
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.13709986,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,936.3007839
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.185581285,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,947.6232185
Range,0.32,0.15,1.41,0.467924528,0.23,0.0127,0.245285769,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1739.268977
Range,0.32,0.15,1.41,0.467924528,0.23,0.0127,0.266110372,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1813.976995
Range,0.32,0.15,1.41,0.467924528,0.23,0.0127,0.262594057,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1739.268977
Range,0.33,0.15,1.41,0.467924528,0.23,0.0127,0.252026892,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1516.588812
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.242133839,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2221.421986
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.262903784,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2221.421986
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.280212072,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2221.421986
Range,0.29,0.13,1.41,0.467924528,0.23,0.0127,0.325450471,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2709.184453
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.305026691,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3697.607224
Range,0.28,0.13,1.41,0.467924528,0.23,0.0127,0.394829377,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,3078.250214
Range,0.26,0.12,1.41,0.467924528,0.23,0.0127,0.408985734,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,4103.319387
Range,0.3,0.14,1.41,0.467924528,0.23,0.0127,0.363328293,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2288.744135
Range,0.31,0.14,1.41,0.467924528,0.23,0.0127,0.373549292,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2004.676469
Range,0.31,0.14,1.41,0.467924528,0.23,0.0127,0.43584091,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1975.93411
Range,0.29,0.14,1.41,0.467924528,0.23,0.0127,0.453477144,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2585.409255
Range,0.32,0.15,1.41,0.467924528,0.23,0.0127,0.456410443,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1691.606148
Range,0.33,0.15,1.41,0.467924528,0.23,0.0127,0.435531182,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1558.127674
Range,0.33,0.16,1.41,0.467924528,0.23,0.0127,0.341975331,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1456.844466
Range,0.33,0.16,1.41,0.467924528,0.23,0.0127,0.286625248,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1496.339229
Range,0.34,0.16,1.41,0.467924528,0.23,0.0127,0.310783974,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1418.643831
Range,0.35,0.16,1.41,0.467924528,0.23,0.0127,0.286406617,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1277.781724
Range,0.35,0.17,1.41,0.467924528,0.23,0.0127,0.286279082,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1168.535587
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.303496274,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1097.523782
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.32767322,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1057.467057
Range,0.35,0.16,1.41,0.467924528,0.23,0.0127,0.331335289,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1213.877893
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.341629165,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1139.468783
Range,0.35,0.16,1.41,0.467924528,0.23,0.0127,0.362508426,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1229.474849
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.362308015,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1070.616029
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.379561645,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1031.760161
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.355238945,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,970.7750221
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.351831946,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1006.817274
Range,0.38,0.18,1.41,0.467924528,0.23,0.0127,0.327381712,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,871.728791
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.279191794,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1044.516324
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.241022464,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,982.6106171
Range,0.37,0.18,1.41,0.467924528,0.23,0.0127,0.254777998,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,925.1432874
Range,0.39,0.18,1.41,0.467924528,0.23,0.0127,0.188696777,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,758.0685793
Range,0.41,0.19,1.41,0.467924528,0.23,0.0127,0.219560187,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,633.0063015
Range,0.39,0.18,1.41,0.467924528,0.23,0.0127,0.275292874,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,784.7123549
Range,0.39,0.18,1.41,0.467924528,0.23,0.0127,0.316850985,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,793.8439762
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.292510066,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,740.9109517
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.292455408,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,716.041677
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.323592107,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,707.9754858
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.33397708,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,707.9754858
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.351212491,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,676.7798599
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.365059121,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,676.7798599
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.385974821,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,740.9109517
Range,0.39,0.18,1.41,0.467924528,0.23,0.0127,0.386084136,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,793.8439762
Range,0.42,0.2,1.41,0.467924528,0.23,0.0127,0.33714723,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,592.5551016
Range,0.43,0.2,1.41,0.467924528,0.23,0.0127,0.267750105,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,537.4491151
Range,0.43,0.2,1.41,0.467924528,0.23,0.0127,0.36119664,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,531.7054005
Range,0.42,0.2,1.41,0.467924528,0.23,0.0127,0.375134367,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,561.1624632
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.417767413,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1125.27062
Range,0.35,0.16,1.41,0.467924528,0.23,0.0127,0.424872921,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1277.781724
Range,0.33,0.15,1.41,0.467924528,0.23,0.0127,0.494379361,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1558.127674
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.493832784,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1057.467057
Range,0.38,0.18,1.41,0.467924528,0.23,0.0127,0.438209412,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,903.3113721
Range,0.37,0.18,1.41,0.467924528,0.23,0.0127,0.476324084,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,925.1432874
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.410151766,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,716.041677
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.434419808,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,732.5075195
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.458633192,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,724.2183976
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.500191302,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,732.5075195
Range,0.4,0.19,1.41,0.467924528,0.23,0.0127,0.541749412,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,740.9109517
Range,0.39,0.18,1.41,0.467924528,0.23,0.0127,0.548745605,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,775.7073447
Range,0.38,0.18,1.41,0.467924528,0.23,0.0127,0.548891359,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,851.4189856
Range,0.38,0.18,1.41,0.467924528,0.23,0.0127,0.531637728,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,882.1046158
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.510977098,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,947.6232185
Range,0.38,0.18,1.41,0.467924528,0.23,0.0127,0.500428152,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,851.4189856
Range,0.34,0.16,1.41,0.467924528,0.23,0.0127,0.552972471,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1294.406173
Range,0.35,0.16,1.41,0.467924528,0.23,0.0127,0.58751617,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1229.474849
Range,0.35,0.16,1.41,0.467924528,0.23,0.0127,0.535554867,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1198.525483
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.573341593,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,982.6106171
Range,0.37,0.17,1.41,0.467924528,0.23,0.0127,0.555996866,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,959.1136047
Range,0.36,0.17,1.41,0.467924528,0.23,0.0127,0.691256582,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,1139.468783
Range,0.38,0.18,1.41,0.467924528,0.23,0.0127,0.680507224,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,892.63124
Range,0.39,0.18,1.41,0.467924528,0.23,0.0127,0.704501977,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,766.8267902
Range,0.39,0.18,1.41,0.467924528,0.23,0.0127,0.683713812,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,758.0685793
Range,0.42,0.19,1.41,0.467924528,0.23,0.0127,0.548344781,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,605.6892405
Range,0.31,0.14,1.41,0.467924528,0.23,0.0127,0.608978447,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,2063.764103
Range,0.37,0.18,1.41,0.467924528,0.23,0.0127,0.91249294,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,925.1432874
Range,0.41,0.19,1.41,0.467924528,0.23,0.0127,0.683404085,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,626.0423946
Range,0.42,0.19,1.41,0.467924528,0.23,0.0127,0.624519467,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,612.3853019
Range,0.43,0.2,1.41,0.467924528,0.23,0.0127,0.603585548,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,555.1210364
Range,0.43,0.2,1.41,0.467924528,0.23,0.0127,0.64512544,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,555.1210364
Range,0.42,0.2,1.41,0.467924528,0.23,0.0127,0.489478383,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,599.0796306
Range,0.41,0.19,1.41,0.467924528,0.23,0.0127,0.458450999,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,647.2122351
Range,0.42,0.19,1.41,0.467924528,0.23,0.0127,0.468744876,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,612.3853019
Range,0.43,0.2,1.41,0.467924528,0.23,0.0127,0.478947656,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,549.1557856
Range,0.42,0.2,1.41,0.467924528,0.23,0.0127,0.458268807,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,579.7559311
Range,0.44,0.2,1.41,0.467924528,0.23,0.0127,0.506458724,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,493.4437897
Range,0.44,0.21,1.41,0.467924528,0.23,0.0127,0.478674367,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,468.0647677
Range,0.44,0.21,1.41,0.467924528,0.23,0.0127,0.433727476,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,483.1058813
Range,0.45,0.21,1.41,0.467924528,0.23,0.0127,0.447373695,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,430.5175722
Range,0.45,0.21,1.41,0.467924528,0.23,0.0127,0.478528613,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,430.5175722
Range,0.46,0.22,1.41,0.467924528,0.23,0.0127,0.502578024,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,388.3166831
Range,0.47,0.22,1.41,0.467924528,0.23,0.0127,0.474830105,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,376.5826595
Range,0.48,0.22,1.41,0.467924528,0.23,0.0127,0.471222694,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,347.1840147
Range,0.48,0.23,1.41,0.467924528,0.23,0.0127,0.460710186,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,323.5377666
Range,0.49,0.23,1.41,0.467924528,0.23,0.0127,0.432962268,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,313.9500629
Range,0.47,0.22,1.41,0.467924528,0.23,0.0127,0.426275803,Felton,semi_arid,grassland,natural,0.0115,1.4321,0.38,0.02,357.8978952
